region,date,population
Stockholm,2006-01-01,1892368
Stockholm,2006-02-01,1895163
Stockholm,2006-03-01,1897880
Stockholm,2006-04-01,1899715
Stockholm,2006-05-01,1901767
Stockholm,2006-06-01,1904204
Stockholm,2006-07-01,1907133
Stockholm,2006-08-01,1910401
Stockholm,2006-09-01,1912787
Stockholm,2006-10-01,1915141
Stockholm,2006-11-01,1916626
Stockholm,2006-12-01,1918104
Stockholm,2007-01-01,1921051
Stockholm,2007-02-01,1923486
Stockholm,2007-03-01,1925924
Stockholm,2007-04-01,1927895
Stockholm,2007-05-01,1930134
Stockholm,2007-06-01,1932763
Stockholm,2007-07-01,1935113
Stockholm,2007-08-01,1939158
Stockholm,2007-09-01,1942233
Stockholm,2007-10-01,1945836
Stockholm,2007-11-01,1948086
Stockholm,2007-12-01,1949516
Stockholm,2008-01-01,1952328
Stockholm,2008-02-01,1954563
Stockholm,2008-03-01,1956697
Stockholm,2008-04-01,1959086
Stockholm,2008-05-01,1961843
Stockholm,2008-06-01,1964805
Stockholm,2008-07-01,1968015
Stockholm,2008-08-01,1971594
Stockholm,2008-09-01,1974827
Stockholm,2008-10-01,1977938
Stockholm,2008-11-01,1979901
Stockholm,2008-12-01,1981263
Stockholm,2009-01-01,1983996
Stockholm,2009-02-01,1986524
Stockholm,2009-03-01,1989422
Stockholm,2009-04-01,1992296
Stockholm,2009-05-01,1995510
Stockholm,2009-06-01,1998896
Stockholm,2009-07-01,2002471
Stockholm,2009-08-01,2007472
Stockholm,2009-09-01,2011047
Stockholm,2009-10-01,2014618
Stockholm,2009-11-01,2017147
Stockholm,2009-12-01,2019182
Stockholm,2010-01-01,2021492
Stockholm,2010-02-01,2023052
Stockholm,2010-03-01,2025751
Stockholm,2010-04-01,2028181
Stockholm,2010-05-01,2031125
Stockholm,2010-06-01,2034480
Stockholm,2010-07-01,2037523
Stockholm,2010-08-01,2042528
Stockholm,2010-09-01,2046103
Stockholm,2010-10-01,2050015
Stockholm,2010-11-01,2052496
Stockholm,2010-12-01,2054343
Stockholm,2011-01-01,2057554
Stockholm,2011-02-01,2060788
Stockholm,2011-03-01,2063945
Stockholm,2011-04-01,2067032
Stockholm,2011-05-01,2070629
Stockholm,2011-06-01,2073952
Stockholm,2011-07-01,2077395
Stockholm,2011-08-01,2081481
Stockholm,2011-09-01,2084526
Stockholm,2011-10-01,2087817
Stockholm,2011-11-01,2089972
Stockholm,2011-12-01,2091473
Stockholm,2012-01-01,2094397
Stockholm,2012-02-01,2096956
Stockholm,2012-03-01,2099619
Stockholm,2012-04-01,2102390
Stockholm,2012-05-01,2105623
Stockholm,2012-06-01,2109202
Stockholm,2012-07-01,2112737
Stockholm,2012-08-01,2116896
Stockholm,2012-09-01,2119760
Stockholm,2012-10-01,2123117
Stockholm,2012-11-01,2125199
Stockholm,2012-12-01,2127006
Stockholm,2013-01-01,2130217
Stockholm,2013-02-01,2132996
Stockholm,2013-03-01,2135865
Stockholm,2013-04-01,2138671
Stockholm,2013-05-01,2141610
Stockholm,2013-06-01,2144862
Stockholm,2013-07-01,2148325
Stockholm,2013-08-01,2151921
Stockholm,2013-09-01,2155475
Stockholm,2013-10-01,2159148
Stockholm,2013-11-01,2161144
Stockholm,2013-12-01,2163042
Stockholm,2014-01-01,2166094
Stockholm,2014-02-01,2168516
Stockholm,2014-03-01,2171459
Stockholm,2014-04-01,2174658
Stockholm,2014-05-01,2177849
Stockholm,2014-06-01,2181318
Stockholm,2014-07-01,2184933
Stockholm,2014-08-01,2188720
Stockholm,2014-09-01,2192433
Stockholm,2014-10-01,2196063
Stockholm,2014-11-01,2197607
Stockholm,2014-12-01,2198044
Stockholm,2015-01-01,2200237
Stockholm,2015-02-01,2202445
Stockholm,2015-03-01,2205105
Stockholm,2015-04-01,2207908
Stockholm,2015-05-01,2210572
Stockholm,2015-06-01,2213528
Stockholm,2015-07-01,2216633
Stockholm,2015-08-01,2220405
Stockholm,2015-09-01,2224156
Stockholm,2015-10-01,2227468
Stockholm,2015-11-01,2229731
Stockholm,2015-12-01,2231439
Stockholm,2016-01-01,2234092
Stockholm,2016-02-01,2236555
Stockholm,2016-03-01,2239217
Stockholm,2016-04-01,2241839
Stockholm,2016-05-01,2244933
Stockholm,2016-06-01,2248478
Stockholm,2016-07-01,2252107
Stockholm,2016-08-01,2256448
Stockholm,2016-09-01,2260795
Stockholm,2016-10-01,2264036
Stockholm,2016-11-01,2266906
Stockholm,2016-12-01,2269060
Stockholm,2017-01-01,2271987
Stockholm,2017-02-01,2274673
Stockholm,2017-03-01,2277856
Stockholm,2017-04-01,2280589
Stockholm,2017-05-01,2284067
Stockholm,2017-06-01,2287950
Stockholm,2017-07-01,2291470
Stockholm,2017-08-01,2295712
Stockholm,2017-09-01,2299593
Stockholm,2017-10-01,2303418
Stockholm,2017-11-01,2306036
Stockholm,2017-12-01,2308143
Stockholm,2018-01-01,2310774
Stockholm,2018-02-01,2312948
Stockholm,2018-03-01,2315612
Stockholm,2018-04-01,2318421
Stockholm,2018-05-01,2321898
Stockholm,2018-06-01,2325663
Stockholm,2018-07-01,2329101
Stockholm,2018-08-01,2333097
Stockholm,2018-09-01,2336404
Stockholm,2018-10-01,2339765
Stockholm,2018-11-01,2342271
Stockholm,2018-12-01,2344124
Stockholm,2019-01-01,2347158
Stockholm,2019-02-01,2350023
Stockholm,2019-03-01,2352549
Stockholm,2019-04-01,2355303
Stockholm,2019-05-01,2358173
Stockholm,2019-06-01,2361864
Stockholm,2019-07-01,2365238
Stockholm,2019-08-01,2368200
Stockholm,2019-09-01,2371774
Stockholm,2019-10-01,2374670
Stockholm,2019-11-01,2375911
Stockholm,2019-12-01,2377081
Stockholm,2020-01-01,2379792
Stockholm,2020-02-01,2381408
Stockholm,2020-03-01,2383269
Stockholm,2020-04-01,2383065
Stockholm,2020-05-01,2384375
Stockholm,2020-06-01,2385643
Stockholm,2020-07-01,2387202
Stockholm,2020-08-01,2388413
Stockholm,2020-09-01,2389923
Stockholm,2020-10-01,2391697
Stockholm,2020-11-01,2392332
Stockholm,2020-12-01,2391990
Stockholm,2021-01-01,2392639
Stockholm,2021-02-01,2394401
Stockholm,2021-03-01,2395679
Stockholm,2021-04-01,2397559
Stockholm,2021-05-01,2400284
Stockholm,2021-06-01,2402609
Stockholm,2021-07-01,2404162
Stockholm,2021-08-01,2406105
Stockholm,2021-09-01,2408360
Stockholm,2021-10-01,2411923
Stockholm,2021-11-01,2414074
Stockholm,2021-12-01,2415139
Stockholm,2022-01-01,2417124
Uppsala,2006-01-01,304556
Uppsala,2006-02-01,304798
Uppsala,2006-03-01,304994
Uppsala,2006-04-01,305044
Uppsala,2006-05-01,305224
Uppsala,2006-06-01,304943
Uppsala,2006-07-01,304973
Uppsala,2006-08-01,305767
Uppsala,2006-09-01,306246
Uppsala,2006-10-01,306244
Uppsala,2006-11-01,306392
Uppsala,2006-12-01,319925
Uppsala,2007-01-01,320103
Uppsala,2007-02-01,320327
Uppsala,2007-03-01,320526
Uppsala,2007-04-01,320627
Uppsala,2007-05-01,320763
Uppsala,2007-06-01,320637
Uppsala,2007-07-01,320905
Uppsala,2007-08-01,321932
Uppsala,2007-09-01,322586
Uppsala,2007-10-01,322836
Uppsala,2007-11-01,323068
Uppsala,2007-12-01,323270
Uppsala,2008-01-01,323618
Uppsala,2008-02-01,323788
Uppsala,2008-03-01,323980
Uppsala,2008-04-01,324351
Uppsala,2008-05-01,324499
Uppsala,2008-06-01,324420
Uppsala,2008-07-01,324698
Uppsala,2008-08-01,325700
Uppsala,2008-09-01,326511
Uppsala,2008-10-01,326846
Uppsala,2008-11-01,327145
Uppsala,2008-12-01,327188
Uppsala,2009-01-01,327435
Uppsala,2009-02-01,327720
Uppsala,2009-03-01,328011
Uppsala,2009-04-01,328262
Uppsala,2009-05-01,328524
Uppsala,2009-06-01,328579
Uppsala,2009-07-01,328941
Uppsala,2009-08-01,330439
Uppsala,2009-09-01,331274
Uppsala,2009-10-01,331443
Uppsala,2009-11-01,331678
Uppsala,2009-12-01,331898
Uppsala,2010-01-01,332188
Uppsala,2010-02-01,332598
Uppsala,2010-03-01,332696
Uppsala,2010-04-01,332914
Uppsala,2010-05-01,333036
Uppsala,2010-06-01,333055
Uppsala,2010-07-01,333286
Uppsala,2010-08-01,334465
Uppsala,2010-09-01,335274
Uppsala,2010-10-01,335663
Uppsala,2010-11-01,335805
Uppsala,2010-12-01,335882
Uppsala,2011-01-01,336096
Uppsala,2011-02-01,336328
Uppsala,2011-03-01,336533
Uppsala,2011-04-01,336695
Uppsala,2011-05-01,336778
Uppsala,2011-06-01,336546
Uppsala,2011-07-01,336671
Uppsala,2011-08-01,337718
Uppsala,2011-09-01,338232
Uppsala,2011-10-01,338441
Uppsala,2011-11-01,338690
Uppsala,2011-12-01,338630
Uppsala,2012-01-01,338917
Uppsala,2012-02-01,339186
Uppsala,2012-03-01,339401
Uppsala,2012-04-01,339515
Uppsala,2012-05-01,339463
Uppsala,2012-06-01,339382
Uppsala,2012-07-01,339531
Uppsala,2012-08-01,340219
Uppsala,2012-09-01,341143
Uppsala,2012-10-01,341451
Uppsala,2012-11-01,341923
Uppsala,2012-12-01,341977
Uppsala,2013-01-01,342173
Uppsala,2013-02-01,342566
Uppsala,2013-03-01,342773
Uppsala,2013-04-01,343089
Uppsala,2013-05-01,343205
Uppsala,2013-06-01,343147
Uppsala,2013-07-01,343343
Uppsala,2013-08-01,344031
Uppsala,2013-09-01,344793
Uppsala,2013-10-01,345124
Uppsala,2013-11-01,345394
Uppsala,2013-12-01,345481
Uppsala,2014-01-01,345752
Uppsala,2014-02-01,346102
Uppsala,2014-03-01,346461
Uppsala,2014-04-01,346803
Uppsala,2014-05-01,347001
Uppsala,2014-06-01,346980
Uppsala,2014-07-01,347124
Uppsala,2014-08-01,347914
Uppsala,2014-09-01,348679
Uppsala,2014-10-01,349018
Uppsala,2014-11-01,348919
Uppsala,2014-12-01,348942
Uppsala,2015-01-01,349257
Uppsala,2015-02-01,349655
Uppsala,2015-03-01,349953
Uppsala,2015-04-01,350359
Uppsala,2015-05-01,350578
Uppsala,2015-06-01,350731
Uppsala,2015-07-01,351118
Uppsala,2015-08-01,352161
Uppsala,2015-09-01,353072
Uppsala,2015-10-01,353627
Uppsala,2015-11-01,353830
Uppsala,2015-12-01,354164
Uppsala,2016-01-01,354641
Uppsala,2016-02-01,355088
Uppsala,2016-03-01,355466
Uppsala,2016-04-01,356014
Uppsala,2016-05-01,356451
Uppsala,2016-06-01,356612
Uppsala,2016-07-01,357139
Uppsala,2016-08-01,358513
Uppsala,2016-09-01,359384
Uppsala,2016-10-01,360076
Uppsala,2016-11-01,360799
Uppsala,2016-12-01,361373
Uppsala,2017-01-01,361898
Uppsala,2017-02-01,362398
Uppsala,2017-03-01,362989
Uppsala,2017-04-01,363634
Uppsala,2017-05-01,364209
Uppsala,2017-06-01,364476
Uppsala,2017-07-01,364942
Uppsala,2017-08-01,366473
Uppsala,2017-09-01,367483
Uppsala,2017-10-01,367976
Uppsala,2017-11-01,368552
Uppsala,2017-12-01,368971
Uppsala,2018-01-01,369520
Uppsala,2018-02-01,370020
Uppsala,2018-03-01,370551
Uppsala,2018-04-01,370916
Uppsala,2018-05-01,371335
Uppsala,2018-06-01,371560
Uppsala,2018-07-01,371942
Uppsala,2018-08-01,373474
Uppsala,2018-09-01,374613
Uppsala,2018-10-01,375155
Uppsala,2018-11-01,375862
Uppsala,2018-12-01,376354
Uppsala,2019-01-01,377158
Uppsala,2019-02-01,377666
Uppsala,2019-03-01,378246
Uppsala,2019-04-01,378827
Uppsala,2019-05-01,379300
Uppsala,2019-06-01,379569
Uppsala,2019-07-01,380026
Uppsala,2019-08-01,381535
Uppsala,2019-09-01,382613
Uppsala,2019-10-01,383003
Uppsala,2019-11-01,383503
Uppsala,2019-12-01,383713
Uppsala,2020-01-01,384232
Uppsala,2020-02-01,384631
Uppsala,2020-03-01,385024
Uppsala,2020-04-01,385084
Uppsala,2020-05-01,385107
Uppsala,2020-06-01,385270
Uppsala,2020-07-01,385573
Uppsala,2020-08-01,386911
Uppsala,2020-09-01,387628
Uppsala,2020-10-01,387973
Uppsala,2020-11-01,388353
Uppsala,2020-12-01,388394
Uppsala,2021-01-01,388710
Uppsala,2021-02-01,389317
Uppsala,2021-03-01,389491
Uppsala,2021-04-01,389733
Uppsala,2021-05-01,389871
Uppsala,2021-06-01,390158
Uppsala,2021-07-01,390588
Uppsala,2021-08-01,391988
Uppsala,2021-09-01,393165
Uppsala,2021-10-01,394030
Uppsala,2021-11-01,394709
Uppsala,2021-12-01,395026
Uppsala,2022-01-01,395360
Södermanland,2006-01-01,262057
Södermanland,2006-02-01,262122
Södermanland,2006-03-01,262181
Södermanland,2006-04-01,262342
Södermanland,2006-05-01,262490
Södermanland,2006-06-01,262798
Södermanland,2006-07-01,262945
Södermanland,2006-08-01,263019
Södermanland,2006-09-01,262980
Södermanland,2006-10-01,263005
Södermanland,2006-11-01,263081
Södermanland,2006-12-01,263099
Södermanland,2007-01-01,263098
Södermanland,2007-02-01,263195
Södermanland,2007-03-01,263207
Södermanland,2007-04-01,263280
Södermanland,2007-05-01,263427
Södermanland,2007-06-01,263824
Södermanland,2007-07-01,264288
Södermanland,2007-08-01,264376
Södermanland,2007-09-01,264451
Södermanland,2007-10-01,264740
Södermanland,2007-11-01,265002
Södermanland,2007-12-01,265190
Södermanland,2008-01-01,265278
Södermanland,2008-02-01,265295
Södermanland,2008-03-01,265495
Södermanland,2008-04-01,265731
Södermanland,2008-05-01,266077
Södermanland,2008-06-01,266541
Södermanland,2008-07-01,266886
Södermanland,2008-08-01,266948
Södermanland,2008-09-01,267089
Södermanland,2008-10-01,267224
Södermanland,2008-11-01,267377
Södermanland,2008-12-01,267524
Södermanland,2009-01-01,267611
Södermanland,2009-02-01,267579
Södermanland,2009-03-01,267736
Södermanland,2009-04-01,267818
Södermanland,2009-05-01,268111
Södermanland,2009-06-01,268460
Södermanland,2009-07-01,268721
Södermanland,2009-08-01,268728
Södermanland,2009-09-01,268652
Södermanland,2009-10-01,268617
Södermanland,2009-11-01,268785
Södermanland,2009-12-01,269053
Södermanland,2010-01-01,269122
Södermanland,2010-02-01,269168
Södermanland,2010-03-01,269302
Södermanland,2010-04-01,269511
Södermanland,2010-05-01,269734
Södermanland,2010-06-01,270170
Södermanland,2010-07-01,270417
Södermanland,2010-08-01,270421
Södermanland,2010-09-01,270369
Södermanland,2010-10-01,270432
Södermanland,2010-11-01,270553
Södermanland,2010-12-01,270738
Södermanland,2011-01-01,270805
Södermanland,2011-02-01,270891
Södermanland,2011-03-01,270981
Södermanland,2011-04-01,271209
Södermanland,2011-05-01,271350
Södermanland,2011-06-01,271695
Södermanland,2011-07-01,272098
Södermanland,2011-08-01,272143
Södermanland,2011-09-01,272212
Södermanland,2011-10-01,272256
Södermanland,2011-11-01,272410
Södermanland,2011-12-01,272563
Södermanland,2012-01-01,272612
Södermanland,2012-02-01,272658
Södermanland,2012-03-01,272760
Södermanland,2012-04-01,272955
Södermanland,2012-05-01,273201
Södermanland,2012-06-01,273728
Södermanland,2012-07-01,274071
Södermanland,2012-08-01,274227
Södermanland,2012-09-01,274241
Södermanland,2012-10-01,274312
Södermanland,2012-11-01,274546
Södermanland,2012-12-01,274723
Södermanland,2013-01-01,274854
Södermanland,2013-02-01,275046
Södermanland,2013-03-01,275355
Södermanland,2013-04-01,275689
Södermanland,2013-05-01,276049
Södermanland,2013-06-01,276413
Södermanland,2013-07-01,276742
Södermanland,2013-08-01,276911
Södermanland,2013-09-01,277049
Södermanland,2013-10-01,277131
Södermanland,2013-11-01,277340
Södermanland,2013-12-01,277569
Södermanland,2014-01-01,277679
Södermanland,2014-02-01,277811
Södermanland,2014-03-01,278146
Södermanland,2014-04-01,278524
Södermanland,2014-05-01,278891
Södermanland,2014-06-01,279366
Södermanland,2014-07-01,279765
Södermanland,2014-08-01,279957
Södermanland,2014-09-01,280066
Södermanland,2014-10-01,280349
Södermanland,2014-11-01,280479
Södermanland,2014-12-01,280666
Södermanland,2015-01-01,280734
Södermanland,2015-02-01,280945
Södermanland,2015-03-01,281071
Södermanland,2015-04-01,281531
Södermanland,2015-05-01,281812
Södermanland,2015-06-01,282339
Södermanland,2015-07-01,282886
Södermanland,2015-08-01,282919
Södermanland,2015-09-01,282992
Södermanland,2015-10-01,283191
Södermanland,2015-11-01,283336
Södermanland,2015-12-01,283712
Södermanland,2016-01-01,283875
Södermanland,2016-02-01,284146
Södermanland,2016-03-01,284470
Södermanland,2016-04-01,284751
Södermanland,2016-05-01,285107
Södermanland,2016-06-01,285732
Södermanland,2016-07-01,286325
Södermanland,2016-08-01,286490
Södermanland,2016-09-01,286712
Södermanland,2016-10-01,287042
Södermanland,2016-11-01,287435
Södermanland,2016-12-01,288097
Södermanland,2017-01-01,288407
Södermanland,2017-02-01,288668
Södermanland,2017-03-01,288909
Södermanland,2017-04-01,289192
Södermanland,2017-05-01,289486
Södermanland,2017-06-01,289887
Södermanland,2017-07-01,290423
Södermanland,2017-08-01,290538
Södermanland,2017-09-01,290711
Södermanland,2017-10-01,290955
Södermanland,2017-11-01,291171
Södermanland,2017-12-01,291341
Södermanland,2018-01-01,291655
Södermanland,2018-02-01,291795
Södermanland,2018-03-01,292090
Södermanland,2018-04-01,292354
Södermanland,2018-05-01,292711
Södermanland,2018-06-01,293182
Södermanland,2018-07-01,293641
Södermanland,2018-08-01,293747
Södermanland,2018-09-01,293824
Södermanland,2018-10-01,294022
Södermanland,2018-11-01,294294
Södermanland,2018-12-01,294695
Södermanland,2019-01-01,294985
Södermanland,2019-02-01,295243
Södermanland,2019-03-01,295459
Södermanland,2019-04-01,295711
Södermanland,2019-05-01,296095
Södermanland,2019-06-01,296566
Södermanland,2019-07-01,296931
Södermanland,2019-08-01,296978
Södermanland,2019-09-01,297109
Södermanland,2019-10-01,297163
Södermanland,2019-11-01,297269
Södermanland,2019-12-01,297540
Södermanland,2020-01-01,297644
Södermanland,2020-02-01,297818
Södermanland,2020-03-01,298049
Södermanland,2020-04-01,298129
Södermanland,2020-05-01,298280
Södermanland,2020-06-01,298699
Södermanland,2020-07-01,299041
Södermanland,2020-08-01,298997
Södermanland,2020-09-01,299101
Södermanland,2020-10-01,299262
Södermanland,2020-11-01,299362
Södermanland,2020-12-01,299401
Södermanland,2021-01-01,299427
Södermanland,2021-02-01,299524
Södermanland,2021-03-01,299641
Södermanland,2021-04-01,299894
Södermanland,2021-05-01,300154
Södermanland,2021-06-01,300616
Södermanland,2021-07-01,301052
Södermanland,2021-08-01,301035
Södermanland,2021-09-01,301222
Södermanland,2021-10-01,301354
Södermanland,2021-11-01,301645
Södermanland,2021-12-01,301801
Södermanland,2022-01-01,302055
Östergötland,2006-01-01,416389
Östergötland,2006-02-01,416516
Östergötland,2006-03-01,416668
Östergötland,2006-04-01,416847
Östergötland,2006-05-01,416895
Östergötland,2006-06-01,416756
Östergötland,2006-07-01,416886
Östergötland,2006-08-01,417441
Östergötland,2006-09-01,417636
Östergötland,2006-10-01,417794
Östergötland,2006-11-01,417942
Östergötland,2006-12-01,417966
Östergötland,2007-01-01,418154
Östergötland,2007-02-01,418290
Östergötland,2007-03-01,418480
Östergötland,2007-04-01,418588
Östergötland,2007-05-01,418813
Östergötland,2007-06-01,418780
Östergötland,2007-07-01,418921
Östergötland,2007-08-01,419910
Östergötland,2007-09-01,420228
Östergötland,2007-10-01,420520
Östergötland,2007-11-01,420807
Östergötland,2007-12-01,420809
Östergötland,2008-01-01,420981
Östergötland,2008-02-01,421067
Östergötland,2008-03-01,421084
Östergötland,2008-04-01,421212
Östergötland,2008-05-01,421340
Östergötland,2008-06-01,421299
Östergötland,2008-07-01,421515
Östergötland,2008-08-01,422560
Östergötland,2008-09-01,422749
Östergötland,2008-10-01,422903
Östergötland,2008-11-01,423012
Östergötland,2008-12-01,423169
Östergötland,2009-01-01,423158
Östergötland,2009-02-01,423295
Östergötland,2009-03-01,423510
Östergötland,2009-04-01,423779
Östergötland,2009-05-01,424030
Östergötland,2009-06-01,424195
Östergötland,2009-07-01,424448
Östergötland,2009-08-01,425644
Östergötland,2009-09-01,426359
Östergötland,2009-10-01,426830
Östergötland,2009-11-01,426968
Östergötland,2009-12-01,427106
Östergötland,2010-01-01,427145
Östergötland,2010-02-01,427170
Östergötland,2010-03-01,427371
Östergötland,2010-04-01,427539
Östergötland,2010-05-01,427776
Östergötland,2010-06-01,427730
Östergötland,2010-07-01,428045
Östergötland,2010-08-01,428975
Östergötland,2010-09-01,429403
Östergötland,2010-10-01,429686
Östergötland,2010-11-01,429805
Östergötland,2010-12-01,429642
Östergötland,2011-01-01,429577
Östergötland,2011-02-01,429633
Östergötland,2011-03-01,429852
Östergötland,2011-04-01,429997
Östergötland,2011-05-01,430115
Östergötland,2011-06-01,430033
Östergötland,2011-07-01,430057
Östergötland,2011-08-01,430795
Östergötland,2011-09-01,430988
Östergötland,2011-10-01,430999
Östergötland,2011-11-01,431171
Östergötland,2011-12-01,431075
Östergötland,2012-01-01,431048
Östergötland,2012-02-01,431150
Östergötland,2012-03-01,431255
Östergötland,2012-04-01,431389
Östergötland,2012-05-01,431658
Östergötland,2012-06-01,431626
Östergötland,2012-07-01,431883
Östergötland,2012-08-01,432851
Östergötland,2012-09-01,433142
Östergötland,2012-10-01,433461
Östergötland,2012-11-01,433602
Östergötland,2012-12-01,433784
Östergötland,2013-01-01,434058
Östergötland,2013-02-01,434343
Östergötland,2013-03-01,434552
Östergötland,2013-04-01,434944
Östergötland,2013-05-01,435362
Östergötland,2013-06-01,435481
Östergötland,2013-07-01,435737
Östergötland,2013-08-01,436592
Östergötland,2013-09-01,437147
Östergötland,2013-10-01,437549
Östergötland,2013-11-01,437718
Östergötland,2013-12-01,437848
Östergötland,2014-01-01,438104
Östergötland,2014-02-01,438405
Östergötland,2014-03-01,438843
Östergötland,2014-04-01,439221
Östergötland,2014-05-01,439569
Östergötland,2014-06-01,439586
Östergötland,2014-07-01,439773
Östergötland,2014-08-01,440655
Östergötland,2014-09-01,441218
Östergötland,2014-10-01,441557
Östergötland,2014-11-01,441913
Östergötland,2014-12-01,442105
Östergötland,2015-01-01,442258
Östergötland,2015-02-01,442426
Östergötland,2015-03-01,442640
Östergötland,2015-04-01,443016
Östergötland,2015-05-01,443355
Östergötland,2015-06-01,443376
Östergötland,2015-07-01,443786
Östergötland,2015-08-01,444480
Östergötland,2015-09-01,445029
Östergötland,2015-10-01,445564
Östergötland,2015-11-01,445771
Östergötland,2015-12-01,445661
Östergötland,2016-01-01,445918
Östergötland,2016-02-01,446253
Östergötland,2016-03-01,446663
Östergötland,2016-04-01,447097
Östergötland,2016-05-01,447550
Östergötland,2016-06-01,447744
Östergötland,2016-07-01,448466
Östergötland,2016-08-01,449760
Östergötland,2016-09-01,450445
Östergötland,2016-10-01,450963
Östergötland,2016-11-01,451412
Östergötland,2016-12-01,452105
Östergötland,2017-01-01,452591
Östergötland,2017-02-01,453126
Östergötland,2017-03-01,453596
Östergötland,2017-04-01,453872
Östergötland,2017-05-01,454210
Östergötland,2017-06-01,454307
Östergötland,2017-07-01,454659
Östergötland,2017-08-01,455799
Östergötland,2017-09-01,456550
Östergötland,2017-10-01,456922
Östergötland,2017-11-01,457205
Östergötland,2017-12-01,457496
Östergötland,2018-01-01,457807
Östergötland,2018-02-01,458019
Östergötland,2018-03-01,458150
Östergötland,2018-04-01,458460
Östergötland,2018-05-01,458729
Östergötland,2018-06-01,458777
Östergötland,2018-07-01,458925
Östergötland,2018-08-01,460181
Östergötland,2018-09-01,460471
Östergötland,2018-10-01,460807
Östergötland,2018-11-01,461200
Östergötland,2018-12-01,461583
Östergötland,2019-01-01,461783
Östergötland,2019-02-01,462102
Östergötland,2019-03-01,462379
Östergötland,2019-04-01,462743
Östergötland,2019-05-01,463036
Östergötland,2019-06-01,462997
Östergötland,2019-07-01,463185
Östergötland,2019-08-01,464364
Östergötland,2019-09-01,464861
Östergötland,2019-10-01,465136
Östergötland,2019-11-01,465363
Östergötland,2019-12-01,465495
Östergötland,2020-01-01,465596
Östergötland,2020-02-01,465628
Östergötland,2020-03-01,465772
Östergötland,2020-04-01,465692
Östergötland,2020-05-01,465733
Östergötland,2020-06-01,465448
Östergötland,2020-07-01,465692
Östergötland,2020-08-01,466896
Östergötland,2020-09-01,467095
Östergötland,2020-10-01,467200
Östergötland,2020-11-01,467270
Östergötland,2020-12-01,467158
Östergötland,2021-01-01,467077
Östergötland,2021-02-01,467288
Östergötland,2021-03-01,467510
Östergötland,2021-04-01,467728
Östergötland,2021-05-01,467917
Östergötland,2021-06-01,467766
Östergötland,2021-07-01,467747
Östergötland,2021-08-01,468841
Östergötland,2021-09-01,469107
Östergötland,2021-10-01,469430
Östergötland,2021-11-01,469643
Östergötland,2021-12-01,469704
Östergötland,2022-01-01,469833
